profile type,profile name,parameter name,parameter value
CSGProfile,CSG_SR4.5,ENBFunction.AccessMode,Open Access
CSGProfile,CSG_SR4.5,ENBFunction.CSGID,0
CSGProfile,CSG_SR4.5,ENBFunction.MaxCSGMembers,-1
CSGProfile,CSG_SR4.5,ENBFunction.MaxNonCSGMembers,-1
CSGProfile,CSG_SR4.5,ENBFunction.MaxResourceNonCSGMembers,100
